     ,T0001,T0002,T0003,T0004,T0005,T0006,T0007,T0008,T0009,T0010,T0011,T0012,T0013,T0014,T0015,T0016,T0017,T0018,T0019,T0020,T0021,T0022,T0023,T0024,T0025,T0026,T0027,T0028,T0029,T0030,T0031,T0032,T0033,T0034,T0035,T0036,T0037,T0038,T0039,T0040,T0041,T0042,T0043,T0044,T0045,T0046,T0047,T0048,T0049,T0050,T0051,T0052,T0053,T0054,T0055,T0056,T0057,T0058,T0059,T0060,T0061,T0062,T0063,T0064,T0065,T0066,T0067,T0068,T0069,T0070,T0071,T0072,T0073,T0074,T0075,T0076,T0077,T0078,T0079,T0080,T0081,T0082,T0083,T0084,T0085,T0086,T0087,T0088,T0089,T0090,T0091,T0092,T0093,T0094,T0095,T0096,T0097,T0098,T0099,T0100,T0101,T0102,T0103,T0104,T0105,T0106,T0107,T0108,T0109,T0110,T0111,T0112,T0113,T0114,T0115,T0116,T0117,T0118,T0119,T0120,T0121,T0122,T0123,T0124,T0125,T0126,T0127,T0128,T0129,T0130,T0131,T0132,T0133,T0134,T0135,T0136,T0137,T0138,T0139,T0140,T0141,T0142,T0143,T0144,T0145,T0146,T0147,T0148,T0149
S0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05069124423963,67.05069124423963,67.05069124423963,67.05069124423963,100.0,100.0,100.0,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,65.89861751152074,65.89861751152074,65.89861751152074,32.94930875576037,32.94930875576037,32.94930875576037,32.94930875576037,0.0,0.0
S0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797060881735481,9.797060881735481,9.797060881735481,18.054583624912528,26.312106368089577,26.312106368089577,26.312106368089577,16.515045486354097,16.515045486354097,24.772568229531142,16.515045486354097,16.515045486354097,16.515045486354097,16.515045486354097,16.515045486354097,16.515045486354097,8.257522743177049,8.257522743177049,0.0,0.0,0.0,0.0,0.0,8.257522743177049,8.257522743177049,8.257522743177049,8.257522743177049,8.257522743177049,8.257522743177049,8.257522743177049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937018894331702,9.937018894331702,9.937018894331702,9.937018894331702,9.937018894331702,9.937018894331702,28.341497550734786,18.40447865640308,18.40447865640308,36.80895731280616,55.00349895031491,63.261021693491955,81.31560531840447,81.45556333100069,100.0,100.0,81.59552134359691,63.40097970608818,55.14345696291113,37.0888733379986,18.544436668999303,0.0,9.797060881735481,9.797060881735481,9.797060881735481,9.797060881735481,19.594121763470962,19.594121763470962,19.594121763470962,27.851644506648007,27.851644506648007,27.851644506648007,27.851644506648007,18.054583624912528,18.054583624912528,18.054583624912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.054583624912528,26.312106368089577,34.56962911126662,42.82715185444367,42.82715185444367,42.82715185444367,52.62421273617915,44.36668999300211,44.36668999300211,36.109167249825056,27.851644506648007,27.851644506648007,27.851644506648007,18.054583624912528,8.257522743177049,9.937018894331702,9.937018894331702,9.937018894331702,19.874037788663404,29.8110566829951,39.74807557732681,39.74807557732681,29.8110566829951,29.8110566829951,48.21553533939819,38.27851644506649,28.341497550734786,36.80895731280616,55.00349895031491,63.261021693491955,81.31560531840447,81.45556333100069,100.0,100.0,81.59552134359691,63.40097970608818,55.14345696291113,37.0888733379986,18.544436668999303,8.257522743177049,8.257522743177049,16.515045486354097,24.772568229531142,33.030090972708194,33.030090972708194,33.030090972708194,24.772568229531142,33.030090972708194,33.030090972708194,24.772568229531142,16.515045486354097,16.515045486354097,16.515045486354097
S0013,0.0,8.346972176759412,16.693944353518823,16.693944353518823,16.693944353518823,16.693944353518823,16.693944353518823,28.232405891980363,31.423895253682485,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,22.995090016366614,11.456628477905074,11.456628477905074,11.456628477905074,11.456628477905074,22.995090016366614,33.387888707037646,33.469721767594116,33.469721767594116,33.469721767594116,33.469721767594116,33.469721767594116,30.278232405891984,38.6252045826514,35.43371522094927,54.17348608837971,62.520458265139126,81.26022913256956,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,81.26022913256956,70.86743044189853,81.26022913256956,70.86743044189853,81.26022913256956,70.86743044189852,81.26022913256956,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,81.26022913256956,62.520458265139126,54.17348608837971,35.43371522094927,27.086743044189856,8.346972176759412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.029459901800328,12.029459901800328,12.029459901800328,20.376432078559738,39.11620294599018,47.4631751227496,66.20294599018003,62.520458265139126,62.520458265139126,62.520458265139126,65.63011456628479,46.890343698854345,38.54337152209493,19.803600654664486,22.913256955810148,22.913256955810148,22.913256955810148,22.913256955810148,31.260229132569563,50.0,58.34697217675941,65.63011456628477,73.97708674304418,92.71685761047462,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,92.71685761047463,73.9770867430442,65.63011456628479,46.890343698854345,50.08183306055647,42.880523731587566,56.38297872340426,67.9214402618658,67.9214402618658,67.9214402618658,67.9214402618658,56.38297872340426,44.844517184942724,22.995090016366614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.029459901800328,12.029459901800328,12.029459901800328,20.376432078559738,39.11620294599018,47.4631751227496,66.20294599018003,62.520458265139126,62.520458265139126,62.520458265139126,54.17348608837971,35.43371522094927,27.086743044189856,8.346972176759412,0.0,0.0,0.0,0.0,0.0,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538
S0014,0.0,6.746031746031746,13.492063492063492,13.492063492063492,13.492063492063492,13.492063492063492,13.492063492063492,22.817460317460316,25.396825396825392,18.65079365079365,18.65079365079365,18.65079365079365,18.65079365079365,18.65079365079365,9.325396825396824,0.0,0.0,0.0,0.0,9.325396825396824,16.203703703703702,32.407407407407405,32.407407407407405,32.407407407407405,32.407407407407405,32.407407407407405,29.828042328042326,36.574074074074076,33.99470899470899,47.61904761904762,61.24338624338624,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,79.4973544973545,79.4973544973545,79.4973544973545,79.4973544973545,77.18253968253967,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,72.75132275132273,59.12698412698411,45.5026455026455,31.878306878306876,15.939153439153438,0.0,0.0,0.0,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,0.0,0.0,0.0,6.746031746031746,20.37037037037037,33.99470899470899,49.93386243386244,65.87301587301587,65.87301587301587,65.87301587301587,66.005291005291,52.38095238095237,38.75661375661375,22.817460317460316,6.878306878306878,6.878306878306878,6.878306878306878,0.0,6.746031746031746,20.37037037037037,33.99470899470899,47.61904761904762,61.24338624338624,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,72.75132275132273,59.12698412698411,45.5026455026455,41.2037037037037,34.58994708994709,25.52910052910053,41.732804232804234,41.732804232804234,41.732804232804234,41.732804232804234,32.407407407407405,23.082010582010582,16.203703703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746031746031746,20.37037037037037,33.99470899470899,49.93386243386244,65.87301587301587,65.87301587301587,65.87301587301587,59.12698412698411,45.5026455026455,31.878306878306876,15.939153439153438,0.0,0.0,0.0,0.0,0.0,9.325396825396824,9.325396825396824,9.325396825396824,9.325396825396824
S0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.565217391304348,25.565217391304348,25.565217391304348,25.565217391304348,25.565217391304348,25.565217391304348,25.565217391304348,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,0.0,51.30434782608696,51.30434782608696,75.65217391304348,75.65217391304348,75.65217391304348,75.65217391304348,100.0,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,24.347826086956523,24.347826086956523,24.347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,48.69565217391305,24.347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,24.347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.141414141414138,14.141414141414138,14.141414141414138,14.141414141414138,14.141414141414138,14.141414141414138,14.141414141414138,0.0,0.0,0.0,14.34343434343434,28.888888888888886,43.434343434343425,43.434343434343425,43.434343434343425,43.434343434343425,43.434343434343425,29.090909090909086,14.545454545454543,0.0,0.0,0.0,0.0,14.545454545454543,29.090909090909086,29.090909090909086,29.090909090909086,29.090909090909086,29.090909090909086,29.090909090909086,14.545454545454543,0.0,0.0,0.0,0.0,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,28.68686868686868,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,0.0,0.0,0.0,14.141414141414138,14.141414141414138,28.68686868686868,43.232323232323225,43.232323232323225,43.232323232323225,43.232323232323225,29.090909090909086,29.090909090909086,28.888888888888886,42.828282828282816,42.828282828282816,42.828282828282816,42.828282828282816,57.17171717171716,57.17171717171716,42.828282828282816,58.18181818181817,72.72727272727272,72.72727272727272,72.72727272727272,58.38383838383838,58.38383838383838,58.38383838383838,14.545454545454543,0.0,0.0,0.0,0.0,0.0,0.0,14.141414141414138,28.484848484848477,28.484848484848477,28.484848484848477,28.484848484848477,28.484848484848477,42.626262626262616,42.626262626262616,42.626262626262616,42.626262626262616,42.626262626262616,71.31313131313131,100.0,85.85858585858584,71.7171717171717,57.37373737373736,57.37373737373736,71.7171717171717,43.03030303030302,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,14.34343434343434,0.0,0.0,0.0,0.0,0.0,0.0,14.141414141414138,14.141414141414138,28.68686868686868,43.232323232323225,43.232323232323225,43.232323232323225,43.232323232323225,29.090909090909086,29.090909090909086,14.545454545454543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0017,0.0,8.346972176759412,16.693944353518823,16.693944353518823,16.693944353518823,16.693944353518823,16.693944353518823,28.232405891980363,31.423895253682485,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,11.538461538461538,0.0,0.0,0.0,0.0,11.538461538461538,21.93126022913257,33.469721767594116,33.469721767594116,33.469721767594116,33.469721767594116,33.469721767594116,30.278232405891984,38.6252045826514,35.43371522094927,54.17348608837971,62.520458265139126,81.26022913256956,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,81.26022913256956,70.86743044189853,81.26022913256956,70.86743044189853,81.26022913256956,70.86743044189852,81.26022913256956,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,81.26022913256956,62.520458265139126,54.17348608837971,35.43371522094927,27.086743044189856,8.346972176759412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.346972176759412,27.086743044189856,35.43371522094927,54.17348608837971,62.520458265139126,62.520458265139126,62.520458265139126,66.2847790507365,47.54500818330607,39.198036006546644,20.458265139116204,12.111292962356794,12.111292962356794,12.111292962356794,0.0,8.346972176759412,27.086743044189856,35.43371522094927,54.17348608837971,62.520458265139126,81.26022913256956,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,100.0,89.60720130932899,81.26022913256956,74.38625204582652,66.03927986906712,47.299509001636665,50.4909983633388,43.289689034369886,45.33551554828151,56.873977086743054,45.00818330605565,45.00818330605565,45.00818330605565,45.33551554828151,45.662847790507364,35.270049099836335,23.7315875613748,23.7315875613748,23.7315875613748,35.5973813420622,23.7315875613748,11.8657937806874,11.8657937806874,11.8657937806874,11.8657937806874,11.8657937806874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.346972176759412,27.086743044189856,35.43371522094927,54.17348608837971,62.520458265139126,62.520458265139126,62.520458265139126,54.17348608837971,35.43371522094927,27.086743044189856,8.346972176759412,0.0,0.0,0.0,0.0,0.0,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538
S0018,0.0,6.746031746031746,13.492063492063492,13.492063492063492,13.492063492063492,13.492063492063492,13.492063492063492,22.817460317460316,25.396825396825392,18.65079365079365,18.65079365079365,18.65079365079365,18.65079365079365,18.65079365079365,9.325396825396824,0.0,0.0,0.0,0.0,9.325396825396824,16.203703703703702,32.407407407407405,32.407407407407405,32.407407407407405,32.407407407407405,32.407407407407405,29.828042328042326,36.574074074074076,33.99470899470899,47.61904761904762,61.24338624338624,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,79.4973544973545,79.4973544973545,79.4973544973545,79.4973544973545,77.18253968253967,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,72.75132275132273,59.12698412698411,45.5026455026455,31.878306878306876,15.939153439153438,0.0,0.0,0.0,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,9.788359788359788,0.0,0.0,0.0,6.746031746031746,20.37037037037037,33.99470899470899,49.93386243386244,65.87301587301587,65.87301587301587,65.87301587301587,66.005291005291,52.38095238095237,38.75661375661375,22.817460317460316,6.878306878306878,6.878306878306878,6.878306878306878,0.0,6.746031746031746,20.37037037037037,33.99470899470899,47.61904761904762,61.24338624338624,74.86772486772486,88.49206349206348,95.37037037037035,95.37037037037035,95.37037037037035,95.37037037037035,97.68518518518518,99.99999999999999,86.37566137566137,72.75132275132273,59.12698412698411,45.5026455026455,41.2037037037037,34.58994708994709,25.52910052910053,41.732804232804234,41.732804232804234,41.732804232804234,41.732804232804234,32.407407407407405,23.082010582010582,16.203703703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746031746031746,20.37037037037037,33.99470899470899,49.93386243386244,65.87301587301587,65.87301587301587,65.87301587301587,59.12698412698411,45.5026455026455,31.878306878306876,15.939153439153438,0.0,0.0,0.0,0.0,0.0,9.325396825396824,9.325396825396824,9.325396825396824,9.325396825396824
S0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97226074895978,39.94452149791956,39.94452149791956,39.94452149791956,39.94452149791956,39.94452149791956,39.94452149791956,39.667128987517344,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,39.38973647711512,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,19.69486823855756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69486823855756,39.38973647711512,39.38973647711512,39.38973647711512,39.38973647711512,39.38973647711512,39.38973647711512,19.69486823855756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97226074895978,40.08321775312067,40.08321775312067,60.05547850208045,80.02773925104023,100.00000000000001,100.00000000000001,80.02773925104023,79.88904299583912,79.88904299583912,59.91678224687934,79.75034674063802,99.58391123439668,99.58391123439668,99.58391123439668,79.61165048543691,79.61165048543691,99.7226074895978,59.91678224687934,20.11095700416089,20.11095700416089,20.11095700416089,20.11095700416089,40.08321775312067,19.97226074895978,19.97226074895978,19.97226074895978,19.97226074895978,19.97226074895978,19.97226074895978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97226074895978,39.94452149791956,39.94452149791956,39.94452149791956,39.94452149791956,39.94452149791956
S0020,0.0,7.073509015256589,14.147018030513179,14.147018030513179,14.147018030513179,14.147018030513179,14.147018030513179,23.9251040221914,26.629680998613036,19.55617198335645,19.55617198335645,19.55617198335645,19.55617198335645,19.55617198335645,9.778085991678225,0.0,0.0,0.0,0.0,9.778085991678225,16.990291262135923,33.980582524271846,33.980582524271846,33.980582524271846,33.980582524271846,33.980582524271846,31.276005547850207,38.3495145631068,35.64493758668516,49.93065187239945,64.21636615811373,78.50208044382802,92.7877947295423,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,85.71428571428571,78.502080443828,78.502080443828,78.502080443828,78.50208044382802,78.50208044382802,78.50208044382802,92.7877947295423,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,85.71428571428571,71.42857142857142,57.14285714285713,42.857142857142854,28.571428571428577,14.285714285714288,0.0,0.0,0.0,10.263522884882109,10.263522884882109,10.263522884882109,10.263522884882109,10.263522884882109,10.263522884882109,10.263522884882109,0.0,0.0,0.0,7.073509015256589,21.35922330097088,35.64493758668516,49.93065187239945,64.21636615811373,64.21636615811373,64.21636615811373,67.19833564493759,52.91262135922331,38.62690707350902,24.341192787794732,10.055478502080446,10.055478502080446,10.055478502080446,0.0,7.073509015256589,21.35922330097088,35.64493758668516,49.93065187239945,64.21636615811373,78.50208044382802,92.7877947295423,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,85.71428571428571,71.42857142857142,57.14285714285713,42.857142857142854,38.3495145631068,33.84188626907074,29.750346740638005,49.72260748959778,59.77808599167823,59.77808599167823,59.77808599167823,49.99999999999999,40.22191400832178,30.027739251040224,10.055478502080446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.073509015256589,21.35922330097088,35.64493758668516,49.93065187239945,64.21636615811373,64.21636615811373,64.21636615811373,57.14285714285713,42.857142857142854,28.571428571428577,14.285714285714288,0.0,0.0,0.0,0.0,0.0,9.778085991678225,9.778085991678225,9.778085991678225,9.778085991678225
S0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,24.33590402742074,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,12.16795201371037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16795201371037,24.33590402742074,24.33590402742074,24.33590402742074,24.33590402742074,24.33590402742074,24.33590402742074,12.16795201371037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339331619537276,49.957155098543275,62.296486718080544,62.296486718080544,62.296486718080544,100.0,100.0,87.66066838046272,62.210796915167094,62.039417309340195,62.039417309340195,62.039417309340195,24.33590402742074,24.33590402742074,24.33590402742074,12.16795201371037,0.0,0.0,0.0,0.0,12.339331619537276,12.339331619537276,12.339331619537276,12.339331619537276,12.339331619537276,12.339331619537276,12.339331619537276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,98.28178694158075,98.28178694158075,98.28178694158075,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,98.28178694158075,98.28178694158075,98.28178694158075,49.140893470790374,49.140893470790374,49.140893470790374,49.140893470790374,0.0,0.0
S0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.577464788732392,19.577464788732392,19.577464788732392,19.577464788732392,19.577464788732392,19.577464788732392,9.577464788732394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.577464788732392,29.15492957746479,29.15492957746479,38.73239436619719,38.73239436619719,48.732394366197184,38.732394366197184,29.15492957746479,19.577464788732392,19.577464788732392,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,20.0,29.999999999999996,29.999999999999996,20.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,19.577464788732392,49.85915492957746,80.14084507042254,89.71830985915493,89.71830985915493,89.29577464788733,89.29577464788733,99.99999999999999,69.71830985915493,39.436619718309856,39.436619718309856,39.436619718309856,29.859154929577464,29.859154929577464,9.577464788732394,9.577464788732394,9.577464788732394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86713286713287,32.86713286713287,67.13286713286713,100.0,100.0,100.0,100.0,67.13286713286713,67.13286713286713,32.86713286713287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86713286713287,65.73426573426573,65.73426573426573,98.6013986013986,98.6013986013986,98.6013986013986,98.6013986013986,65.73426573426573,32.86713286713287,32.86713286713287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,32.86713286713287,67.13286713286713,67.13286713286713,67.13286713286713,67.13286713286713,67.13286713286713,67.13286713286713,67.13286713286713,32.86713286713287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
